Date,+1D BTC,+1D ETH,BTC_close,ETH_close
2016-04-02 23:59:59,1,1,420.87298583984375,11.598899841308594
2016-04-03 23:59:59,1,0,420.9039916992188,11.618300437927246
2016-04-04 23:59:59,1,0,421.4440002441406,11.157299995422363
2016-04-05 23:59:59,0,1,424.0299987792969,10.43809986114502
2016-04-06 23:59:59,0,0,423.4129943847656,10.685400009155272
2016-04-07 23:59:59,0,0,422.7449951171875,10.069700241088867
2016-04-08 23:59:59,0,0,420.3489990234375,9.719590187072754
2016-04-09 23:59:59,1,0,419.4110107421875,9.150620460510254
2016-04-10 23:59:59,1,0,421.5639953613281,8.93634033203125
2016-04-11 23:59:59,1,0,422.4830017089844,8.643790245056152
2016-04-12 23:59:59,0,1,425.1900024414063,7.442309856414795
2016-04-13 23:59:59,1,1,423.7340087890625,8.04442024230957
2016-04-14 23:59:59,1,0,424.2820129394531,8.387240409851074
2016-04-15 23:59:59,1,1,429.7130126953125,8.242779731750488
2016-04-16 23:59:59,0,1,430.5719909667969,8.60949993133545
2016-04-17 23:59:59,1,0,427.3989868164063,9.309100151062012
2016-04-18 23:59:59,1,0,428.5910034179688,9.03600025177002
2016-04-19 23:59:59,1,0,435.5090026855469,8.714879989624023
2016-04-20 23:59:59,1,0,441.3890075683594,8.465789794921875
2016-04-21 23:59:59,0,0,449.4249877929688,8.10216999053955
2016-04-22 23:59:59,1,1,445.7369995117188,7.82125997543335
2016-04-23 23:59:59,1,0,450.2820129394531,8.294790267944336
2016-04-24 23:59:59,1,0,458.5549926757813,8.001350402832031
2016-04-25 23:59:59,1,0,461.4259948730469,7.55433988571167
2016-04-26 23:59:59,0,1,466.0889892578125,7.397039890289307
2016-04-27 23:59:59,1,0,444.68701171875,7.759970188140869
2016-04-28 23:59:59,1,1,449.010986328125,7.172530174255371
2016-04-29 23:59:59,0,1,455.0969848632813,7.457290172576904
2016-04-30 23:59:59,1,1,448.3179931640625,8.813980102539062
2016-05-01 23:59:59,0,1,451.875,8.846500396728516
2016-05-02 23:59:59,1,0,444.66900634765625,10.163200378417969
2016-05-03 23:59:59,0,1,450.3039855957031,9.311269760131836
2016-05-04 23:59:59,1,1,446.7219848632813,9.413769721984863
2016-05-05 23:59:59,1,0,447.97601318359375,9.82610034942627
2016-05-06 23:59:59,0,1,459.6029968261719,9.346639633178713
2016-05-07 23:59:59,1,1,458.5360107421875,9.37051010131836
2016-05-08 23:59:59,1,0,458.5480041503906,9.482930183410645
2016-05-09 23:59:59,0,1,460.4830017089844,9.297730445861816
2016-05-10 23:59:59,1,1,450.8949890136719,9.361519813537598
2016-05-11 23:59:59,1,1,452.7279968261719,9.9962797164917
2016-05-12 23:59:59,1,1,454.7659912109375,10.05780029296875
2016-05-13 23:59:59,1,0,455.6700134277344,10.506600379943848
2016-05-14 23:59:59,1,0,455.6709899902344,10.239700317382812
2016-05-15 23:59:59,0,1,457.5679931640625,9.962349891662598
2016-05-16 23:59:59,0,1,454.1629943847656,11.171299934387209
2016-05-17 23:59:59,1,1,453.7829895019531,12.198800086975098
2016-05-18 23:59:59,0,1,454.6189880371094,13.558600425720217
2016-05-19 23:59:59,1,0,438.7149963378906,14.769700050354004
2016-05-20 23:59:59,1,1,442.6759948730469,13.635600090026855
2016-05-21 23:59:59,0,1,443.18798828125,14.015000343322754
2016-05-22 23:59:59,1,0,439.322998046875,14.286100387573242
2016-05-23 23:59:59,1,0,444.1549987792969,13.46150016784668
2016-05-24 23:59:59,1,0,445.9809875488281,12.7322998046875
2016-05-25 23:59:59,1,0,449.5989990234375,12.526000022888184
2016-05-26 23:59:59,1,0,453.3840026855469,12.430399894714355
2016-05-27 23:59:59,1,1,473.4639892578125,11.29580020904541
2016-05-28 23:59:59,0,1,530.0399780273438,11.892900466918944
2016-05-29 23:59:59,1,1,526.2329711914062,12.3503999710083
2016-05-30 23:59:59,0,1,533.864013671875,12.725299835205078
2016-05-31 23:59:59,1,0,531.385986328125,14.077300071716309
2016-06-01 23:59:59,1,0,536.9199829101562,14.001500129699709
2016-06-02 23:59:59,1,1,537.9719848632812,13.73799991607666
2016-06-03 23:59:59,1,0,569.1939697265625,13.846699714660645
2016-06-04 23:59:59,1,1,572.7269897460938,13.740400314331056
2016-06-05 23:59:59,1,0,574.9769897460938,13.975000381469728
2016-06-06 23:59:59,0,1,585.5369873046875,13.934100151062012
2016-06-07 23:59:59,1,0,576.5969848632812,14.51200008392334
2016-06-08 23:59:59,0,0,581.64501953125,14.417699813842772
2016-06-09 23:59:59,1,0,574.6300048828125,14.398599624633787
2016-06-10 23:59:59,1,1,577.469970703125,13.908599853515623
2016-06-11 23:59:59,1,1,606.7269897460938,14.19159984588623
2016-06-12 23:59:59,1,1,672.7839965820312,15.74370002746582
2016-06-13 23:59:59,0,1,704.3759765625,17.602699279785156
2016-06-14 23:59:59,1,0,685.5590209960938,18.893199920654297
2016-06-15 23:59:59,1,1,694.468994140625,18.35429954528809
2016-06-16 23:59:59,0,0,766.3079833984375,20.588600158691406
2016-06-17 23:59:59,1,0,748.9089965820312,15.37679958343506
2016-06-18 23:59:59,1,1,756.2269897460938,11.330699920654297
2016-06-19 23:59:59,0,0,763.781005859375,12.23419952392578
2016-06-20 23:59:59,0,1,737.2260131835938,11.839500427246094
2016-06-21 23:59:59,0,0,666.6519775390625,13.306699752807615
2016-06-22 23:59:59,1,1,596.1160278320312,13.095100402832031
2016-06-23 23:59:59,1,1,623.9769897460938,13.676199913024902
2016-06-24 23:59:59,0,0,665.2990112304688,14.33209991455078
2016-06-25 23:59:59,0,0,665.1229858398438,14.282999992370604
2016-06-26 23:59:59,1,1,629.3670043945312,13.850199699401855
2016-06-27 23:59:59,0,0,655.2750244140625,13.883899688720703
2016-06-28 23:59:59,0,1,647.0009765625,12.175600051879885
2016-06-29 23:59:59,1,0,639.8900146484375,12.611200332641602
2016-06-30 23:59:59,1,0,673.3369750976562,12.46150016784668
2016-07-01 23:59:59,1,0,676.2960205078125,12.19950008392334
2016-07-02 23:59:59,0,0,703.7020263671875,12.128399848937988
2016-07-03 23:59:59,1,0,658.6640014648438,11.720199584960938
2016-07-04 23:59:59,0,0,683.6619873046875,11.470999717712402
2016-07-05 23:59:59,1,0,670.6270141601562,10.61139965057373
2016-07-06 23:59:59,0,0,677.3309936523438,10.528900146484377
2016-07-07 23:59:59,1,1,640.56201171875,10.109399795532228
2016-07-08 23:59:59,0,0,666.5230102539062,11.39459991455078
2016-07-09 23:59:59,0,0,650.9600219726562,10.965499877929688
2016-07-10 23:59:59,0,0,649.3599853515625,10.94760036468506
2016-07-11 23:59:59,1,1,647.6589965820312,10.458999633789062
2016-07-12 23:59:59,0,0,664.551025390625,10.51609992980957
2016-07-13 23:59:59,1,1,654.468017578125,10.500499725341797
2016-07-14 23:59:59,1,1,658.0780029296875,11.51319980621338
2016-07-15 23:59:59,0,0,663.2550048828125,11.951600074768066
2016-07-16 23:59:59,1,0,660.7670288085938,11.652799606323242
2016-07-17 23:59:59,0,0,679.458984375,11.158699989318848
2016-07-18 23:59:59,0,1,673.1060180664062,11.03439998626709
2016-07-19 23:59:59,0,1,672.864013671875,11.619099617004396
2016-07-20 23:59:59,0,1,665.6849975585938,12.450599670410156
2016-07-21 23:59:59,0,1,665.0120239257812,12.650699615478516
2016-07-22 23:59:59,1,0,650.6190185546875,14.66189956665039
2016-07-23 23:59:59,1,0,655.5560302734375,14.299699783325195
2016-07-24 23:59:59,0,1,661.2849731445312,12.749500274658203
2016-07-25 23:59:59,0,0,654.0969848632812,13.836099624633787
2016-07-26 23:59:59,1,1,651.7839965820312,11.989500045776367
2016-07-27 23:59:59,1,0,654.3519897460938,12.972800254821776
2016-07-28 23:59:59,1,0,655.0349731445312,12.843600273132324
2016-07-29 23:59:59,0,0,656.9920043945312,12.794599533081056
2016-07-30 23:59:59,0,0,655.0469970703125,12.461000442504885
2016-07-31 23:59:59,0,0,624.6810302734375,11.875900268554688
2016-08-01 23:59:59,0,0,606.27197265625,10.94159984588623
2016-08-02 23:59:59,1,1,547.4650268554688,8.787280082702637
2016-08-03 23:59:59,1,1,566.35498046875,10.293899536132812
2016-08-04 23:59:59,0,0,578.2890014648438,11.042799949645996
2016-08-05 23:59:59,1,0,575.0430297851562,10.925399780273438
2016-08-06 23:59:59,1,1,587.7780151367188,10.881099700927734
2016-08-07 23:59:59,0,1,592.6900024414062,10.91160011291504
2016-08-08 23:59:59,0,1,591.0540161132812,11.245400428771973
2016-08-09 23:59:59,1,0,587.801025390625,12.24429988861084
2016-08-10 23:59:59,0,0,592.10302734375,12.143199920654297
2016-08-11 23:59:59,0,1,589.1199951171875,11.690899848937988
2016-08-12 23:59:59,0,0,587.5590209960938,11.778499603271484
2016-08-13 23:59:59,0,0,585.5880126953125,11.57129955291748
2016-08-14 23:59:59,0,1,570.4730224609375,11.19480037689209
2016-08-15 23:59:59,1,0,567.239990234375,11.21840000152588
2016-08-16 23:59:59,0,0,577.4390258789062,11.139699935913086
2016-08-17 23:59:59,1,1,573.2160034179688,10.752799987792969
2016-08-18 23:59:59,1,0,574.3179931640625,10.756099700927734
2016-08-19 23:59:59,1,1,575.6300048828125,10.748700141906738
2016-08-20 23:59:59,0,0,581.697021484375,11.247400283813477
2016-08-21 23:59:59,1,0,581.3079833984375,11.179200172424316
2016-08-22 23:59:59,0,0,586.7529907226562,11.12090015411377
2016-08-23 23:59:59,0,1,583.4149780273438,11.030599594116213
2016-08-24 23:59:59,0,1,580.1820068359375,11.03600025177002
2016-08-25 23:59:59,1,0,577.760986328125,11.357399940490724
2016-08-26 23:59:59,0,0,579.6510009765625,11.29539966583252
2016-08-27 23:59:59,1,0,569.947021484375,11.148200035095217
2016-08-28 23:59:59,1,1,573.9119873046875,10.92930030822754
2016-08-29 23:59:59,1,1,574.1069946289062,10.983799934387209
2016-08-30 23:59:59,0,1,577.5029907226562,11.228899955749512
2016-08-31 23:59:59,0,1,575.4719848632812,11.67240047454834
2016-09-01 23:59:59,1,1,572.302978515625,11.99489974975586
2016-09-02 23:59:59,1,0,575.5369873046875,12.11299991607666
2016-09-03 23:59:59,1,0,598.2119750976562,11.758700370788574
2016-09-04 23:59:59,0,1,608.6339721679688,11.67990016937256
2016-09-05 23:59:59,1,0,606.5900268554688,11.717000007629396
2016-09-06 23:59:59,1,0,610.4359741210938,11.68910026550293
2016-09-07 23:59:59,1,0,614.5440063476562,11.547900199890137
2016-09-08 23:59:59,0,1,626.3159790039062,11.34589958190918
2016-09-09 23:59:59,1,1,622.8610229492188,11.652799606323242
2016-09-10 23:59:59,0,0,623.5089721679688,12.168499946594238
2016-09-11 23:59:59,1,1,606.718994140625,11.638400077819824
2016-09-12 23:59:59,1,1,608.2429809570312,11.893699645996094
2016-09-13 23:59:59,1,1,609.2410278320312,11.918700218200684
2016-09-14 23:59:59,0,1,610.6840209960938,11.923199653625488
2016-09-15 23:59:59,0,1,607.155029296875,11.937000274658203
2016-09-16 23:59:59,0,1,606.9730224609375,12.555800437927246
2016-09-17 23:59:59,1,0,605.9840087890625,12.698599815368652
2016-09-18 23:59:59,0,1,609.8740234375,12.43120002746582
2016-09-19 23:59:59,0,1,609.2269897460938,13.189000129699709
2016-09-20 23:59:59,0,0,608.31201171875,14.430299758911133
2016-09-21 23:59:59,0,0,597.1489868164062,13.768500328063965
2016-09-22 23:59:59,1,1,596.2979736328125,13.247599601745604
2016-09-23 23:59:59,0,0,602.8419799804688,13.331299781799316
2016-09-24 23:59:59,0,1,602.625,12.877900123596191
2016-09-25 23:59:59,1,0,600.8259887695312,13.100899696350098
2016-09-26 23:59:59,0,1,608.0430297851562,12.823100090026855
2016-09-27 23:59:59,0,1,606.166015625,13.098299980163574
2016-09-28 23:59:59,1,0,604.72802734375,13.274800300598145
2016-09-29 23:59:59,1,1,605.6929931640625,13.073399543762209
2016-09-30 23:59:59,1,0,609.7349853515625,13.22480010986328
